TEMP,TEMP_QC,PSAL,PSAL_QC,TIME,DEPTH,LAT,LON,X,Y,DAY,TEMP_MOD,SALT_MOD
0.876,1,34.887,1,2022-06-19 20:00:00,500,66.015,1.983,406,340,2022-06-19,4.026,34.932
0.732,1,34.887,1,2022-06-19 21:00:00,500,66.015,1.983,406,340,2022-06-19,4.019,34.932
0.703,1,34.889,1,2022-06-19 22:00:00,500,66.015,1.983,406,340,2022-06-19,3.987,34.931
0.692,1,34.890,1,2022-06-19 23:00:00,500,66.015,1.983,406,340,2022-06-19,3.939,34.931
0.756,1,34.888,1,2022-06-20 00:00:00,500,66.015,1.983,406,340,2022-06-20,4.113,34.932
0.829,1,34.888,1,2022-06-20 01:00:00,500,66.015,1.983,406,340,2022-06-20,4.092,34.932
0.909,1,34.888,1,2022-06-20 02:00:00,500,66.015,1.983,406,340,2022-06-20,4.071,34.932
0.903,1,34.887,1,2022-06-20 03:00:00,500,66.015,1.983,406,340,2022-06-20,4.044,34.932
0.881,1,34.886,1,2022-06-20 04:00:00,500,66.015,1.983,406,340,2022-06-20,4.017,34.932
0.932,1,34.889,1,2022-06-20 05:00:00,500,66.015,1.983,406,340,2022-06-20,3.988,34.931
0.862,1,34.885,1,2022-06-20 06:00:00,500,66.015,1.983,406,340,2022-06-20,3.953,34.931
0.911,1,34.893,1,2022-06-20 07:00:00,500,66.015,1.983,406,340,2022-06-20,3.956,34.931
1.000,1,34.886,1,2022-06-20 08:00:00,500,66.015,1.983,406,340,2022-06-20,4.013,34.932
1.053,1,34.886,1,2022-06-20 09:00:00,500,66.015,1.983,406,340,2022-06-20,4.050,34.933
0.898,1,34.887,1,2022-06-20 10:00:00,500,66.015,1.983,406,340,2022-06-20,4.046,34.933
0.948,1,34.884,1,2022-06-20 11:00:00,500,66.015,1.983,406,340,2022-06-20,4.017,34.932
0.954,1,34.883,1,2022-06-20 12:00:00,500,66.015,1.983,406,340,2022-06-20,3.987,34.932
0.932,1,34.886,1,2022-06-20 13:00:00,500,66.015,1.983,406,340,2022-06-20,3.962,34.932
1.042,1,34.884,1,2022-06-20 14:00:00,500,66.015,1.983,406,340,2022-06-20,3.934,34.931
1.042,1,34.888,1,2022-06-20 15:00:00,500,66.015,1.983,406,340,2022-06-20,3.906,34.931
1.092,1,34.885,1,2022-06-20 16:00:00,500,66.015,1.983,406,340,2022-06-20,3.884,34.931
1.050,1,34.888,1,2022-06-20 17:00:00,500,66.015,1.983,406,340,2022-06-20,3.875,34.931
1.019,1,34.884,1,2022-06-20 18:00:00,500,66.015,1.983,406,340,2022-06-20,3.883,34.931
1.109,1,34.887,1,2022-06-20 19:00:00,500,66.015,1.983,406,340,2022-06-20,3.903,34.932
1.074,1,34.887,1,2022-06-20 20:00:00,500,66.015,1.983,406,340,2022-06-20,3.922,34.932
1.104,1,34.886,1,2022-06-20 21:00:00,500,66.015,1.983,406,340,2022-06-20,3.932,34.932
1.014,1,34.887,1,2022-06-20 22:00:00,500,66.015,1.983,406,340,2022-06-20,3.922,34.932
1.052,1,34.882,1,2022-06-20 23:00:00,500,66.015,1.983,406,340,2022-06-20,3.895,34.932
1.036,1,34.886,1,2022-06-21 00:00:00,500,66.015,1.983,406,340,2022-06-21,4.037,34.935
0.954,1,34.887,1,2022-06-21 01:00:00,500,66.015,1.983,406,340,2022-06-21,4.019,34.934
1.016,1,34.887,1,2022-06-21 02:00:00,500,66.015,1.983,406,340,2022-06-21,4.023,34.935
1.037,1,34.879,1,2022-06-21 03:00:00,500,66.015,1.983,406,340,2022-06-21,4.042,34.935
1.039,1,34.886,1,2022-06-21 04:00:00,500,66.015,1.983,406,340,2022-06-21,4.059,34.935
1.119,1,34.886,1,2022-06-21 05:00:00,500,66.015,1.983,406,340,2022-06-21,4.067,34.935
0.993,1,34.887,1,2022-06-21 06:00:00,500,66.015,1.983,406,340,2022-06-21,4.038,34.935
1.007,1,34.887,1,2022-06-21 07:00:00,500,66.015,1.983,406,340,2022-06-21,4.004,34.935
1.048,1,34.884,1,2022-06-21 08:00:00,500,66.015,1.983,406,340,2022-06-21,4.031,34.935
1.112,1,34.883,1,2022-06-21 09:00:00,500,66.015,1.983,406,340,2022-06-21,4.066,34.935
1.163,1,34.886,1,2022-06-21 10:00:00,500,66.015,1.983,406,340,2022-06-21,4.090,34.936
1.129,1,34.888,1,2022-06-21 11:00:00,500,66.015,1.983,406,340,2022-06-21,4.107,34.936
1.086,1,34.885,1,2022-06-21 12:00:00,500,66.015,1.983,406,340,2022-06-21,4.113,34.936
1.058,1,34.887,1,2022-06-21 13:00:00,500,66.015,1.983,406,340,2022-06-21,4.096,34.936
1.039,1,34.887,1,2022-06-21 14:00:00,500,66.015,1.983,406,340,2022-06-21,4.066,34.936
0.998,1,34.886,1,2022-06-21 15:00:00,500,66.015,1.983,406,340,2022-06-21,4.039,34.935
1.021,1,34.887,1,2022-06-21 16:00:00,500,66.015,1.983,406,340,2022-06-21,4.017,34.935
0.996,1,34.886,1,2022-06-21 17:00:00,500,66.015,1.983,406,340,2022-06-21,4.001,34.935
1.123,1,34.885,1,2022-06-21 18:00:00,500,66.015,1.983,406,340,2022-06-21,3.994,34.935
1.280,1,34.886,1,2022-06-21 19:00:00,500,66.015,1.983,406,340,2022-06-21,3.992,34.935
1.204,1,34.880,1,2022-06-21 20:00:00,500,66.015,1.983,406,340,2022-06-21,3.988,34.935
1.170,1,34.883,1,2022-06-21 21:00:00,500,66.015,1.983,406,340,2022-06-21,3.985,34.935
1.194,1,34.883,1,2022-06-21 22:00:00,500,66.015,1.983,406,340,2022-06-21,3.985,34.935
1.154,1,34.883,1,2022-06-21 23:00:00,500,66.015,1.983,406,340,2022-06-21,3.984,34.935
1.127,1,34.884,1,2022-06-22 00:00:00,500,66.015,1.983,406,340,2022-06-22,4.151,34.937
1.058,1,34.887,1,2022-06-22 01:00:00,500,66.015,1.983,406,340,2022-06-22,4.141,34.937
1.010,1,34.884,1,2022-06-22 02:00:00,500,66.015,1.983,406,340,2022-06-22,4.128,34.937
1.113,1,34.881,1,2022-06-22 03:00:00,500,66.015,1.983,406,340,2022-06-22,4.113,34.937
0.999,1,34.886,1,2022-06-22 04:00:00,500,66.015,1.983,406,340,2022-06-22,4.102,34.937
0.961,1,34.883,1,2022-06-22 05:00:00,500,66.015,1.983,406,340,2022-06-22,4.099,34.937
0.976,1,34.884,1,2022-06-22 06:00:00,500,66.015,1.983,406,340,2022-06-22,4.075,34.937
0.977,1,34.885,1,2022-06-22 07:00:00,500,66.015,1.983,406,340,2022-06-22,4.049,34.937
0.987,1,34.904,1,2022-06-22 08:00:00,500,66.015,1.983,406,340,2022-06-22,4.046,34.937
0.989,1,34.886,1,2022-06-22 09:00:00,500,66.015,1.983,406,340,2022-06-22,4.047,34.937
1.143,1,34.884,1,2022-06-22 10:00:00,500,66.015,1.983,406,340,2022-06-22,4.050,34.936
1.179,1,34.882,1,2022-06-22 11:00:00,500,66.015,1.983,406,340,2022-06-22,4.051,34.936
1.295,1,34.882,1,2022-06-22 12:00:00,500,66.015,1.983,406,340,2022-06-22,4.056,34.936
1.176,1,34.884,1,2022-06-22 13:00:00,500,66.015,1.983,406,340,2022-06-22,4.070,34.937
1.158,1,34.882,1,2022-06-22 14:00:00,500,66.015,1.983,406,340,2022-06-22,4.085,34.937
1.123,1,34.885,1,2022-06-22 15:00:00,500,66.015,1.983,406,340,2022-06-22,4.083,34.937
0.969,1,34.887,1,2022-06-22 16:00:00,500,66.015,1.983,406,340,2022-06-22,4.064,34.937
0.974,1,34.884,1,2022-06-22 17:00:00,500,66.015,1.983,406,340,2022-06-22,4.044,34.936
0.953,1,34.879,1,2022-06-22 18:00:00,500,66.015,1.983,406,340,2022-06-22,4.031,34.936
1.082,1,34.876,1,2022-06-22 19:00:00,500,66.015,1.983,406,340,2022-06-22,4.021,34.936
1.052,1,34.885,1,2022-06-22 20:00:00,500,66.015,1.983,406,340,2022-06-22,4.010,34.936
1.087,1,34.886,1,2022-06-22 21:00:00,500,66.015,1.983,406,340,2022-06-22,4.005,34.935
1.142,1,34.868,1,2022-06-22 22:00:00,500,66.015,1.983,406,340,2022-06-22,4.008,34.935
1.180,1,34.883,1,2022-06-22 23:00:00,500,66.015,1.983,406,340,2022-06-22,4.013,34.936
0.985,1,34.881,1,2022-06-23 00:00:00,500,66.015,1.983,406,340,2022-06-23,4.101,34.932
1.018,1,34.885,1,2022-06-23 01:00:00,500,66.015,1.983,406,340,2022-06-23,4.113,34.932
0.995,1,34.884,1,2022-06-23 02:00:00,500,66.015,1.983,406,340,2022-06-23,4.122,34.933
0.881,1,34.884,1,2022-06-23 03:00:00,500,66.015,1.983,406,340,2022-06-23,4.128,34.934
0.753,1,34.888,1,2022-06-23 04:00:00,500,66.015,1.983,406,340,2022-06-23,4.131,34.934
0.836,1,34.885,1,2022-06-23 05:00:00,500,66.015,1.983,406,340,2022-06-23,4.125,34.934
0.782,1,34.887,1,2022-06-23 06:00:00,500,66.015,1.983,406,340,2022-06-23,4.112,34.934
0.776,1,34.886,1,2022-06-23 07:00:00,500,66.015,1.983,406,340,2022-06-23,4.110,34.934
0.908,1,34.881,1,2022-06-23 08:00:00,500,66.015,1.983,406,340,2022-06-23,4.104,34.934
0.859,1,34.886,1,2022-06-23 09:00:00,500,66.015,1.983,406,340,2022-06-23,4.095,34.934
0.926,1,34.889,1,2022-06-23 10:00:00,500,66.015,1.983,406,340,2022-06-23,4.086,34.934
0.923,1,34.886,1,2022-06-23 11:00:00,500,66.015,1.983,406,340,2022-06-23,4.070,34.933
0.898,1,34.887,1,2022-06-23 12:00:00,500,66.015,1.983,406,340,2022-06-23,4.059,34.932
0.962,1,34.887,1,2022-06-23 13:00:00,500,66.015,1.983,406,340,2022-06-23,4.058,34.932
0.952,1,34.885,1,2022-06-23 14:00:00,500,66.015,1.983,406,340,2022-06-23,4.063,34.932
0.776,1,34.888,1,2022-06-23 15:00:00,500,66.015,1.983,406,340,2022-06-23,4.066,34.933
0.856,1,34.885,1,2022-06-23 16:00:00,500,66.015,1.983,406,340,2022-06-23,4.078,34.934
0.906,1,34.888,1,2022-06-23 17:00:00,500,66.015,1.983,406,340,2022-06-23,4.091,34.934
0.884,1,34.886,1,2022-06-23 18:00:00,500,66.015,1.983,406,340,2022-06-23,4.080,34.934
1.006,1,34.885,1,2022-06-23 19:00:00,500,66.015,1.983,406,340,2022-06-23,4.048,34.934
0.990,1,34.885,1,2022-06-23 20:00:00,500,66.015,1.983,406,340,2022-06-23,4.017,34.934
0.955,1,34.889,1,2022-06-23 21:00:00,500,66.015,1.983,406,340,2022-06-23,3.995,34.933
1.042,1,34.885,1,2022-06-23 22:00:00,500,66.015,1.983,406,340,2022-06-23,3.974,34.932
1.072,1,34.887,1,2022-06-23 23:00:00,500,66.015,1.983,406,340,2022-06-23,3.946,34.932
1.003,1,34.885,1,2022-06-24 00:00:00,500,66.015,1.983,406,340,2022-06-24,4.062,34.931
0.843,1,34.888,1,2022-06-24 01:00:00,500,66.015,1.983,406,340,2022-06-24,4.056,34.931
0.849,1,34.888,1,2022-06-24 02:00:00,500,66.015,1.983,406,340,2022-06-24,4.065,34.931
0.770,1,34.889,1,2022-06-24 03:00:00,500,66.015,1.983,406,340,2022-06-24,4.076,34.932
0.833,1,34.889,1,2022-06-24 04:00:00,500,66.015,1.983,406,340,2022-06-24,4.078,34.932
0.838,1,34.886,1,2022-06-24 05:00:00,500,66.015,1.983,406,340,2022-06-24,4.070,34.932
0.822,1,34.886,1,2022-06-24 06:00:00,500,66.015,1.983,406,340,2022-06-24,4.057,34.932
0.786,1,34.887,1,2022-06-24 07:00:00,500,66.015,1.983,406,340,2022-06-24,4.051,34.932
0.989,1,34.883,1,2022-06-24 08:00:00,500,66.015,1.983,406,340,2022-06-24,4.036,34.932
0.984,1,34.885,1,2022-06-24 09:00:00,500,66.015,1.983,406,340,2022-06-24,4.009,34.931
0.831,1,34.887,1,2022-06-24 10:00:00,500,66.015,1.983,406,340,2022-06-24,3.995,34.931
0.703,1,34.888,1,2022-06-24 11:00:00,500,66.015,1.983,406,340,2022-06-24,3.988,34.931
0.906,1,34.879,1,2022-06-24 12:00:00,500,66.015,1.983,406,340,2022-06-24,3.981,34.931
0.972,1,34.884,1,2022-06-24 13:00:00,500,66.015,1.983,406,340,2022-06-24,3.980,34.931
1.087,1,34.878,1,2022-06-24 14:00:00,500,66.015,1.983,406,340,2022-06-24,3.989,34.931
1.004,1,34.887,1,2022-06-24 15:00:00,500,66.015,1.983,406,340,2022-06-24,4.008,34.931
0.851,1,34.888,1,2022-06-24 16:00:00,500,66.015,1.983,406,340,2022-06-24,4.027,34.931
0.739,1,34.888,1,2022-06-24 17:00:00,500,66.015,1.983,406,340,2022-06-24,4.040,34.932
0.725,1,34.884,1,2022-06-24 18:00:00,500,66.015,1.983,406,340,2022-06-24,4.041,34.932
0.734,1,34.887,1,2022-06-24 19:00:00,500,66.015,1.983,406,340,2022-06-24,4.030,34.932
0.739,1,34.887,1,2022-06-24 20:00:00,500,66.015,1.983,406,340,2022-06-24,4.005,34.932
0.748,1,34.887,1,2022-06-24 21:00:00,500,66.015,1.983,406,340,2022-06-24,3.981,34.931
0.891,1,34.880,1,2022-06-24 22:00:00,500,66.015,1.983,406,340,2022-06-24,3.969,34.931
0.790,1,34.885,1,2022-06-24 23:00:00,500,66.015,1.983,406,340,2022-06-24,3.966,34.931
0.867,1,34.885,1,2022-06-25 00:00:00,500,66.015,1.983,406,340,2022-06-25,4.064,34.931
0.931,1,34.886,1,2022-06-25 01:00:00,500,66.015,1.983,406,340,2022-06-25,4.077,34.931
0.898,1,34.883,1,2022-06-25 02:00:00,500,66.015,1.983,406,340,2022-06-25,4.102,34.932
0.963,1,34.887,1,2022-06-25 03:00:00,500,66.015,1.983,406,340,2022-06-25,4.136,34.932
0.974,1,34.887,1,2022-06-25 04:00:00,500,66.015,1.983,406,340,2022-06-25,4.168,34.932
0.887,1,34.889,1,2022-06-25 05:00:00,500,66.015,1.983,406,340,2022-06-25,4.188,34.934
0.801,1,34.889,1,2022-06-25 06:00:00,500,66.015,1.983,406,340,2022-06-25,4.181,34.934
0.934,1,34.884,1,2022-06-25 07:00:00,500,66.015,1.983,406,340,2022-06-25,4.158,34.932
0.818,1,34.889,1,2022-06-25 08:00:00,500,66.015,1.983,406,340,2022-06-25,4.145,34.932
0.772,1,34.884,1,2022-06-25 09:00:00,500,66.015,1.983,406,340,2022-06-25,4.141,34.932
0.903,1,34.885,1,2022-06-25 10:00:00,500,66.015,1.983,406,340,2022-06-25,4.142,34.932
0.844,1,34.885,1,2022-06-25 11:00:00,500,66.015,1.983,406,340,2022-06-25,4.147,34.932
0.930,1,34.884,1,2022-06-25 12:00:00,500,66.015,1.983,406,340,2022-06-25,4.153,34.932
0.897,1,34.881,1,2022-06-25 13:00:00,500,66.015,1.983,406,340,2022-06-25,4.164,34.932
0.849,1,34.886,1,2022-06-25 14:00:00,500,66.015,1.983,406,340,2022-06-25,4.183,34.933
0.969,1,34.886,1,2022-06-25 15:00:00,500,66.015,1.983,406,340,2022-06-25,4.204,34.934
1.003,1,34.887,1,2022-06-25 16:00:00,500,66.015,1.983,406,340,2022-06-25,4.217,34.934
0.900,1,34.891,1,2022-06-25 17:00:00,500,66.015,1.983,406,340,2022-06-25,4.215,34.934
0.857,1,34.888,1,2022-06-25 18:00:00,500,66.015,1.983,406,340,2022-06-25,4.197,34.933
0.825,1,34.887,1,2022-06-25 19:00:00,500,66.015,1.983,406,340,2022-06-25,4.177,34.933
0.788,1,34.888,1,2022-06-25 20:00:00,500,66.015,1.983,406,340,2022-06-25,4.167,34.933
0.887,1,34.886,1,2022-06-25 21:00:00,500,66.015,1.983,406,340,2022-06-25,4.162,34.933
0.880,1,34.886,1,2022-06-25 22:00:00,500,66.015,1.983,406,340,2022-06-25,4.149,34.933
0.814,1,34.886,1,2022-06-25 23:00:00,500,66.015,1.983,406,340,2022-06-25,4.128,34.932
0.906,1,34.886,1,2022-06-26 00:00:00,500,66.015,1.983,406,340,2022-06-26,4.196,34.932
0.850,1,34.890,1,2022-06-26 01:00:00,500,66.015,1.983,406,340,2022-06-26,4.207,34.932
0.866,1,34.883,1,2022-06-26 02:00:00,500,66.015,1.983,406,340,2022-06-26,4.227,34.932
0.896,1,34.886,1,2022-06-26 03:00:00,500,66.015,1.983,406,340,2022-06-26,4.237,34.932
0.958,1,34.885,1,2022-06-26 04:00:00,500,66.015,1.983,406,340,2022-06-26,4.232,34.932
0.902,1,34.887,1,2022-06-26 05:00:00,500,66.015,1.983,406,340,2022-06-26,4.205,34.932
0.924,1,34.885,1,2022-06-26 06:00:00,500,66.015,1.983,406,340,2022-06-26,4.174,34.931
0.966,1,34.882,1,2022-06-26 07:00:00,500,66.015,1.983,406,340,2022-06-26,4.165,34.931
0.869,1,34.887,1,2022-06-26 08:00:00,500,66.015,1.983,406,340,2022-06-26,4.167,34.932
0.752,1,34.886,1,2022-06-26 09:00:00,500,66.015,1.983,406,340,2022-06-26,4.167,34.932
0.836,1,34.886,1,2022-06-26 10:00:00,500,66.015,1.983,406,340,2022-06-26,4.162,34.932
0.818,1,34.886,1,2022-06-26 11:00:00,500,66.015,1.983,406,340,2022-06-26,4.154,34.932
0.904,1,34.886,1,2022-06-26 12:00:00,500,66.015,1.983,406,340,2022-06-26,4.136,34.931
0.973,1,34.888,1,2022-06-26 13:00:00,500,66.015,1.983,406,340,2022-06-26,4.117,34.931
0.990,1,34.886,1,2022-06-26 14:00:00,500,66.015,1.983,406,340,2022-06-26,4.098,34.931
1.124,1,34.889,1,2022-06-26 15:00:00,500,66.015,1.983,406,340,2022-06-26,4.090,34.931
1.025,1,34.892,1,2022-06-26 16:00:00,500,66.015,1.983,406,340,2022-06-26,4.097,34.931
1.042,1,34.886,1,2022-06-26 17:00:00,500,66.015,1.983,406,340,2022-06-26,4.102,34.931
1.035,1,34.886,1,2022-06-26 18:00:00,500,66.015,1.983,406,340,2022-06-26,4.103,34.931
1.019,1,34.889,1,2022-06-26 19:00:00,500,66.015,1.983,406,340,2022-06-26,4.094,34.931
0.907,1,34.887,1,2022-06-26 20:00:00,500,66.015,1.983,406,340,2022-06-26,4.069,34.931
0.970,1,34.885,1,2022-06-26 21:00:00,500,66.015,1.983,406,340,2022-06-26,4.033,34.931
0.978,1,34.884,1,2022-06-26 22:00:00,500,66.015,1.983,406,340,2022-06-26,3.989,34.930
0.847,1,34.887,1,2022-06-26 23:00:00,500,66.015,1.983,406,340,2022-06-26,3.948,34.930
0.844,1,34.884,1,2022-06-27 00:00:00,500,66.015,1.983,406,340,2022-06-27,4.135,34.930
0.990,1,34.885,1,2022-06-27 01:00:00,500,66.015,1.983,406,340,2022-06-27,4.133,34.930
0.919,1,34.887,1,2022-06-27 02:00:00,500,66.015,1.983,406,340,2022-06-27,4.153,34.930
1.017,1,34.887,1,2022-06-27 03:00:00,500,66.015,1.983,406,340,2022-06-27,4.177,34.931
1.052,1,34.891,1,2022-06-27 04:00:00,500,66.015,1.983,406,340,2022-06-27,4.191,34.931
1.131,1,34.878,1,2022-06-27 05:00:00,500,66.015,1.983,406,340,2022-06-27,4.179,34.931
1.148,1,34.882,1,2022-06-27 06:00:00,500,66.015,1.983,406,340,2022-06-27,4.172,34.931
0.990,1,34.882,1,2022-06-27 07:00:00,500,66.015,1.983,406,340,2022-06-27,4.184,34.931
1.091,1,34.882,1,2022-06-27 08:00:00,500,66.015,1.983,406,340,2022-06-27,4.188,34.931
0.977,1,34.885,1,2022-06-27 09:00:00,500,66.015,1.983,406,340,2022-06-27,4.172,34.931
0.919,1,34.886,1,2022-06-27 10:00:00,500,66.015,1.983,406,340,2022-06-27,4.130,34.931
0.809,1,34.889,1,2022-06-27 11:00:00,500,66.015,1.983,406,340,2022-06-27,4.069,34.930
0.791,1,34.888,1,2022-06-27 12:00:00,500,66.015,1.983,406,340,2022-06-27,4.026,34.929
0.730,1,34.889,1,2022-06-27 13:00:00,500,66.015,1.983,406,340,2022-06-27,4.021,34.929
0.923,1,34.879,1,2022-06-27 14:00:00,500,66.015,1.983,406,340,2022-06-27,4.042,34.929
0.874,1,34.885,1,2022-06-27 15:00:00,500,66.015,1.983,406,340,2022-06-27,4.071,34.930
0.990,1,34.887,1,2022-06-27 16:00:00,500,66.015,1.983,406,340,2022-06-27,4.098,34.930
0.978,1,34.884,1,2022-06-27 17:00:00,500,66.015,1.983,406,340,2022-06-27,4.111,34.930
0.895,1,34.886,1,2022-06-27 18:00:00,500,66.015,1.983,406,340,2022-06-27,4.112,34.930
0.863,1,34.887,1,2022-06-27 19:00:00,500,66.015,1.983,406,340,2022-06-27,4.102,34.930
0.786,1,34.890,1,2022-06-27 20:00:00,500,66.015,1.983,406,340,2022-06-27,4.082,34.930
0.677,1,34.890,1,2022-06-27 21:00:00,500,66.015,1.983,406,340,2022-06-27,4.053,34.930
0.649,1,34.889,1,2022-06-27 22:00:00,500,66.015,1.983,406,340,2022-06-27,4.014,34.929
0.694,1,34.886,1,2022-06-27 23:00:00,500,66.015,1.983,406,340,2022-06-27,3.974,34.929
0.598,1,34.891,1,2022-06-28 00:00:00,500,66.015,1.983,406,340,2022-06-28,4.145,34.930
0.555,1,34.888,1,2022-06-28 01:00:00,500,66.015,1.983,406,340,2022-06-28,4.138,34.930
0.574,1,34.888,1,2022-06-28 02:00:00,500,66.015,1.983,406,340,2022-06-28,4.146,34.930
0.740,1,34.885,1,2022-06-28 03:00:00,500,66.015,1.983,406,340,2022-06-28,4.163,34.930
0.781,1,34.883,1,2022-06-28 04:00:00,500,66.015,1.983,406,340,2022-06-28,4.181,34.930
0.733,1,34.884,1,2022-06-28 05:00:00,500,66.015,1.983,406,340,2022-06-28,4.183,34.930
0.801,1,34.883,1,2022-06-28 06:00:00,500,66.015,1.983,406,340,2022-06-28,4.168,34.930
0.682,1,34.885,1,2022-06-28 07:00:00,500,66.015,1.983,406,340,2022-06-28,4.164,34.930
0.569,1,34.886,1,2022-06-28 08:00:00,500,66.015,1.983,406,340,2022-06-28,4.173,34.930
0.577,1,34.886,1,2022-06-28 09:00:00,500,66.015,1.983,406,340,2022-06-28,4.162,34.930
0.554,1,34.888,1,2022-06-28 10:00:00,500,66.015,1.983,406,340,2022-06-28,4.120,34.930
0.528,1,34.887,1,2022-06-28 11:00:00,500,66.015,1.983,406,340,2022-06-28,4.069,34.929
0.593,1,34.885,1,2022-06-28 12:00:00,500,66.015,1.983,406,340,2022-06-28,4.031,34.929
0.588,1,34.888,1,2022-06-28 13:00:00,500,66.015,1.983,406,340,2022-06-28,4.016,34.929
0.602,1,34.886,1,2022-06-28 14:00:00,500,66.015,1.983,406,340,2022-06-28,4.024,34.929
0.588,1,34.888,1,2022-06-28 15:00:00,500,66.015,1.983,406,340,2022-06-28,4.051,34.929
0.659,1,34.886,1,2022-06-28 16:00:00,500,66.015,1.983,406,340,2022-06-28,4.079,34.929
0.859,1,34.883,1,2022-06-28 17:00:00,500,66.015,1.983,406,340,2022-06-28,4.094,34.930
0.801,1,34.885,1,2022-06-28 18:00:00,500,66.015,1.983,406,340,2022-06-28,4.094,34.930
0.758,1,34.885,1,2022-06-28 19:00:00,500,66.015,1.983,406,340,2022-06-28,4.080,34.930
0.674,1,34.887,1,2022-06-28 20:00:00,500,66.015,1.983,406,340,2022-06-28,4.057,34.929
0.725,1,34.885,1,2022-06-28 21:00:00,500,66.015,1.983,406,340,2022-06-28,4.026,34.929
0.708,1,34.885,1,2022-06-28 22:00:00,500,66.015,1.983,406,340,2022-06-28,3.985,34.929
0.751,1,34.884,1,2022-06-28 23:00:00,500,66.015,1.983,406,340,2022-06-28,3.941,34.928
0.800,1,34.884,1,2022-06-29 00:00:00,500,66.015,1.983,406,340,2022-06-29,4.084,34.929
0.779,1,34.888,1,2022-06-29 01:00:00,500,66.015,1.983,406,340,2022-06-29,4.082,34.929
0.764,1,34.887,1,2022-06-29 02:00:00,500,66.015,1.983,406,340,2022-06-29,4.089,34.929
0.668,1,34.889,1,2022-06-29 03:00:00,500,66.015,1.983,406,340,2022-06-29,4.102,34.929
0.691,1,34.887,1,2022-06-29 04:00:00,500,66.015,1.983,406,340,2022-06-29,4.112,34.929
0.747,1,34.887,1,2022-06-29 05:00:00,500,66.015,1.983,406,340,2022-06-29,4.114,34.929
0.784,1,34.888,1,2022-06-29 06:00:00,500,66.015,1.983,406,340,2022-06-29,4.104,34.929
0.821,1,34.885,1,2022-06-29 07:00:00,500,66.015,1.983,406,340,2022-06-29,4.085,34.929
0.842,1,34.887,1,2022-06-29 08:00:00,500,66.015,1.983,406,340,2022-06-29,4.074,34.929
0.673,1,34.889,1,2022-06-29 09:00:00,500,66.015,1.983,406,340,2022-06-29,4.068,34.929
0.637,1,34.889,1,2022-06-29 10:00:00,500,66.015,1.983,406,340,2022-06-29,4.055,34.929
0.660,1,34.888,1,2022-06-29 11:00:00,500,66.015,1.983,406,340,2022-06-29,4.036,34.929
0.783,1,34.888,1,2022-06-29 12:00:00,500,66.015,1.983,406,340,2022-06-29,4.016,34.928
0.750,1,34.888,1,2022-06-29 13:00:00,500,66.015,1.983,406,340,2022-06-29,3.997,34.928
0.738,1,34.890,1,2022-06-29 14:00:00,500,66.015,1.983,406,340,2022-06-29,3.989,34.928
0.674,1,34.888,1,2022-06-29 15:00:00,500,66.015,1.983,406,340,2022-06-29,4.003,34.928
0.627,1,34.887,1,2022-06-29 16:00:00,500,66.015,1.983,406,340,2022-06-29,4.031,34.929
0.688,1,34.888,1,2022-06-29 17:00:00,500,66.015,1.983,406,340,2022-06-29,4.055,34.929
0.803,1,34.889,1,2022-06-29 18:00:00,500,66.015,1.983,406,340,2022-06-29,4.064,34.929
0.710,1,34.887,1,2022-06-29 19:00:00,500,66.015,1.983,406,340,2022-06-29,4.060,34.929
0.768,1,34.885,1,2022-06-29 20:00:00,500,66.015,1.983,406,340,2022-06-29,4.044,34.929
0.704,1,34.888,1,2022-06-29 21:00:00,500,66.015,1.983,406,340,2022-06-29,4.021,34.929
0.735,1,34.888,1,2022-06-29 22:00:00,500,66.015,1.983,406,340,2022-06-29,3.999,34.928
0.643,1,34.885,1,2022-06-29 23:00:00,500,66.015,1.983,406,340,2022-06-29,3.973,34.928
0.652,1,34.888,1,2022-06-30 00:00:00,500,66.015,1.983,406,340,2022-06-30,4.069,34.929
0.667,1,34.889,1,2022-06-30 01:00:00,500,66.015,1.983,406,340,2022-06-30,4.030,34.929
0.543,1,34.890,1,2022-06-30 02:00:00,500,66.015,1.983,406,340,2022-06-30,4.015,34.929
0.630,1,34.884,1,2022-06-30 03:00:00,500,66.015,1.983,406,340,2022-06-30,4.026,34.929
0.574,1,34.890,1,2022-06-30 04:00:00,500,66.015,1.983,406,340,2022-06-30,4.045,34.929
0.592,1,34.888,1,2022-06-30 05:00:00,500,66.015,1.983,406,340,2022-06-30,4.057,34.929
0.737,1,34.881,1,2022-06-30 06:00:00,500,66.015,1.983,406,340,2022-06-30,4.060,34.929
0.715,1,34.887,1,2022-06-30 07:00:00,500,66.015,1.983,406,340,2022-06-30,4.058,34.929
0.609,1,34.889,1,2022-06-30 08:00:00,500,66.015,1.983,406,340,2022-06-30,4.058,34.929
0.709,1,34.887,1,2022-06-30 09:00:00,500,66.015,1.983,406,340,2022-06-30,4.059,34.929
0.635,1,34.888,1,2022-06-30 10:00:00,500,66.015,1.983,406,340,2022-06-30,4.055,34.929
0.671,1,34.886,1,2022-06-30 11:00:00,500,66.015,1.983,406,340,2022-06-30,4.035,34.928
0.848,1,34.887,1,2022-06-30 12:00:00,500,66.015,1.983,406,340,2022-06-30,4.002,34.928
