,TIME,ensemble,ErrorFlags,TEMP,Pressure,PSAL,DEPTH,LATITUDE,LONGITUDE,X,Y,DAY,year_month,TEMP_MOD,SALT_MOD
812,2022-05-17 03:00:00,9744.5,20.0,-0.4933666666666667,380.2959166666667,34.76065833333333,375.98128162930806,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.745762447031419,34.78776092739905
813,2022-05-17 04:00:00,9756.5,20.0,-0.568875,379.99691666666666,34.76311666666667,375.6859448064344,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7566905280227174,34.78854022658769
814,2022-05-17 05:00:00,9768.5,20.0,-0.6790416666666667,379.8160833333333,34.76861666666667,375.50732673802764,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7637206744208365,34.78927129866027
815,2022-05-17 06:00:00,9780.5,20.0,-0.7311666666666667,379.7975833333333,34.771775,375.48905336039337,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.769378529098184,34.79008013482821
816,2022-05-17 07:00:00,9792.5,20.0,-0.742825,379.94058333333334,34.773133333333334,375.63030159219596,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7755494834018388,34.791029717547985
817,2022-05-17 08:00:00,9804.5,20.0,-0.7447,380.2051666666666,34.7735,375.8916434924017,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7794028323623983,34.79188903576515
818,2022-05-17 09:00:00,9816.5,20.0,-0.74185,380.54275,34.773491666666665,376.2250905863334,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7763805995151267,34.792272442262046
819,2022-05-17 10:00:00,9828.5,20.0,-0.7406,380.8710833333334,34.773208333333336,376.54940051177374,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.765320821862176,34.79195382180444
820,2022-05-17 11:00:00,9840.5,20.0,-0.73965,381.09691666666663,34.77305833333333,376.7724661844242,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7478877519321836,34.79101799063202
821,2022-05-17 12:00:00,9852.5,20.0,-0.7365333333333334,381.15675000000005,34.773066666666665,376.8315662017887,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7274085845711975,34.78974422765825
822,2022-05-17 13:00:00,9864.5,20.0,-0.7396583333333333,381.0541666666666,34.77291666666667,376.73024011800754,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.7076052902281904,34.78846221296055
823,2022-05-17 14:00:00,9876.5,20.0,-0.7472500000000001,380.8160833333333,34.77341666666667,376.4950745191695,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6916080974413228,34.78746635560743
824,2022-05-17 15:00:00,9888.5,20.0,-0.7462083333333333,380.483,34.77344166666666,376.16607271023446,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6795542192131905,34.7868359477892
825,2022-05-17 16:00:00,9900.5,20.0,-0.7427833333333332,380.14033333333333,34.7734,375.82760446532717,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6682495778642146,34.78641384828863
826,2022-05-17 17:00:00,9912.5,20.0,-0.7223916666666667,379.89016666666663,34.771683333333335,375.58050254562585,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6558448062401392,34.78609265177122
827,2022-05-17 18:00:00,9924.5,20.0,-0.7315999999999999,379.78866666666664,34.77268333333333,375.48024592140956,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6456320372243387,34.786062268597426
828,2022-05-17 19:00:00,9936.5,20.0,-0.726125,379.85474999999997,34.772275,375.54551973861294,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6415285247213924,34.78650008119957
829,2022-05-17 20:00:00,9948.5,20.0,-0.6827416666666667,380.0643333333333,34.769841666666665,375.75253555997307,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6441904718923304,34.787292419969816
830,2022-05-17 21:00:00,9960.5,20.0,-0.6725249999999999,380.36983333333336,34.768825,376.0542926464971,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6496863334452962,34.78799513544219
831,2022-05-17 22:00:00,9972.5,20.0,-0.546275,380.70374999999996,34.76295833333334,376.38411775360436,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.6545023596588007,34.78824266363512
832,2022-05-17 23:00:00,9984.5,20.0,-0.42208333333333337,380.97391666666664,34.758316666666666,376.6509736223829,76.107,15.967,292.0,444.0,2022-05-17,2022-05,1.65598596005553,34.787871598009154
833,2022-05-18 00:00:00,9996.5,20.0,-0.3556166666666667,381.09575,34.761425,376.7713138208578,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6529190215811478,34.78696330217154
834,2022-05-18 01:00:00,10008.5,20.0,-0.3450666666666667,381.0516666666667,34.762274999999995,376.7277707619175,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.646416395030561,34.78578324403975
835,2022-05-18 02:00:00,10020.5,20.0,-0.382625,380.874,34.759949999999996,376.5522814402727,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6393491216253295,34.78469715730091
836,2022-05-18 03:00:00,10032.5,20.0,-0.36951666666666666,380.58324999999996,34.75765,376.26509432863963,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6339013588819695,34.78400720821194
837,2022-05-18 04:00:00,10044.5,20.0,-0.3508166666666666,380.24741666666665,34.761941666666665,375.93337585123436,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6291565788803213,34.78366800808009
838,2022-05-18 05:00:00,10056.5,20.0,-0.4079333333333333,379.96975,34.76396666666667,375.65911095059147,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6230093629649778,34.78351544671456
839,2022-05-18 06:00:00,10068.5,20.0,-0.5196666666666666,379.82183333333336,34.76439166666667,375.5130063032943,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.615912455997877,34.7835774377164
840,2022-05-18 07:00:00,10080.5,20.0,-0.6932,379.8525833333333,34.768750000000004,375.5433796159398,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6112452428247264,34.7840029404531
841,2022-05-18 08:00:00,10092.5,20.0,-0.7396666666666666,380.02508333333327,34.772441666666666,375.7137664130928,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.611825216652933,34.78475537954052
842,2022-05-18 09:00:00,10104.5,20.0,-0.7340083333333333,380.29766666666666,34.77279166666667,375.9830101900878,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6169494023803788,34.785472355337696
843,2022-05-18 10:00:00,10116.5,20.0,-0.7332083333333334,380.62966666666665,34.77279166666667,376.3109422232191,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.624434126664358,34.785726629453904
844,2022-05-18 11:00:00,10128.5,20.0,-0.7291,380.9218333333333,34.7728,376.5995285764473,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6319996925205842,34.78526114147101
845,2022-05-18 12:00:00,10140.5,20.0,-0.7022416666666667,381.09774999999996,34.770925,376.7732893073375,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6372033415010199,34.78409399632709
846,2022-05-18 13:00:00,10152.5,20.0,-0.6295583333333333,381.10725,34.76743333333334,376.7826728765737,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6375457017090023,34.78244079301544
847,2022-05-18 14:00:00,10164.5,20.0,-0.5194916666666667,380.9698333333333,34.76208333333333,376.646940331188,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6324674930132705,34.78059233033259
848,2022-05-18 15:00:00,10176.5,20.0,-0.4466583333333333,380.70983333333334,34.76065833333333,376.39012654041267,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.624174621697505,34.778877720379306
849,2022-05-18 16:00:00,10188.5,20.0,-0.4383166666666667,380.37275,34.761183333333335,376.05717357638537,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.615551213024066,34.7774709187815
850,2022-05-18 17:00:00,10200.5,20.0,-0.5290666666666667,380.0619166666667,34.761741666666666,375.7501484991924,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6090442737781505,34.77641383312883
851,2022-05-18 18:00:00,10212.5,20.0,-0.522775,379.86283333333336,34.76135,375.5535040521429,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6061760338475486,34.77577132751774
852,2022-05-18 19:00:00,10224.5,20.0,-0.5176333333333333,379.80316666666664,34.76165833333334,375.4945683000479,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6081252588837582,34.77564115288243
853,2022-05-18 20:00:00,10236.5,20.0,-0.5132666666666666,379.9186666666667,34.760733333333334,375.6086534145774,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6169706140752989,34.77610214310425
854,2022-05-18 21:00:00,10248.5,20.0,-0.49019166666666664,380.15024999999997,34.76114166666667,375.83739964236594,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.632617010938898,34.776958566313766
855,2022-05-18 22:00:00,10260.5,20.0,-0.47565833333333335,380.4626666666666,34.761183333333335,376.145988524236,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6522496754338314,34.77782405821113
856,2022-05-18 23:00:00,10272.5,20.0,-0.501125,380.78341666666665,34.76119166666667,376.46280816648874,76.107,15.967,292.0,444.0,2022-05-18,2022-05,1.6721499070515624,34.77835811623092
857,2022-05-19 00:00:00,10284.5,20.0,-0.5262166666666667,381.01141666666666,34.761725,376.6880140472338,76.107,15.967,292.0,444.0,2022-05-19,2022-05,1.899613723217105,34.79012592212834
858,2022-05-19 01:00:00,10296.5,20.0,-0.5253833333333334,381.0833333333333,34.761691666666664,376.75904933142266,76.107,15.967,292.0,444.0,2022-05-19,2022-05,1.9212401243845059,34.789380570041146
859,2022-05-19 02:00:00,10308.5,20.0,-0.46675833333333333,381.0020833333333,34.75970833333333,376.6787950995442,76.107,15.967,292.0,444.0,2022-05-19,2022-05,1.9506839816128594,34.789326300529396
860,2022-05-19 03:00:00,10320.5,20.0,-0.4122166666666667,380.79850000000005,34.75845,376.4777066667198,76.107,15.967,292.0,444.0,2022-05-19,2022-05,1.9837110216529017,34.79012114765453
861,2022-05-19 04:00:00,10332.5,20.0,-0.4295166666666667,380.4975,34.759008333333334,376.18039504472154,76.107,15.967,292.0,444.0,2022-05-19,2022-05,2.012043524593895,34.79153637019774
862,2022-05-19 05:00:00,10344.5,20.0,-0.4625083333333333,380.18683333333337,34.76005,375.8735347736162,76.107,15.967,292.0,444.0,2022-05-19,2022-05,2.0334078169934298,34.793077122533205
863,2022-05-19 06:00:00,10356.5,20.0,-0.546775,379.954,34.762791666666665,375.64355390029954,76.107,15.967,292.0,444.0,2022-05-19,2022-05,2.042772702526673,34.7941834286184
864,2022-05-19 07:00:00,10368.5,20.0,-0.5933583333333333,379.8510833333333,34.76569166666667,375.5418979934662,76.107,15.967,292.0,444.0,2022-05-19,2022-05,2.0387923370962215,34.79464353169685
865,2022-05-19 08:00:00,10380.5,20.0,-0.6709166666666667,379.90766666666667,34.76854166666667,375.59778817063847,76.107,15.967,292.0,444.0,2022-05-19,2022-05,2.0240865705541045,34.794586337328596
866,2022-05-19 09:00:00,10392.5,20.0,-0.6938416666666667,380.08500000000004,34.77005,375.77294904278466,76.107,15.967,292.0,444.0,2022-05-19,2022-05,2.006536895858063,34.794205435146736
867,2022-05-19 10:00:00,10404.5,20.0,-0.6995416666666667,380.34683333333334,34.770875,376.0315744569814,76.107,15.967,292.0,444.0,2022-05-19,2022-05,1.9932848001108154,34.79360903554849
868,2022-05-19 11:00:00,10416.5,20.0,-0.6928833333333334,380.6523333333334,34.77106666666666,376.3333311443221,76.107,15.967,292.0,444.0,2022-05-19,2022-05,1.987596272885769,34.79271425044597
